,clean_tweets,label
16617,  i love my sperm cells too much to waste it on a bitch with no hair,0
16618,  i stopped caring about mcm when i noticed dykes where getting chose before me,1
16619,    thank you rangers for taking out the diving pussy i love it  ,0
16620,    so hes retarded and gay what a mix ,0
16621,  we was wearing shos about a week agoweek ago grab ya hoodies cause its freezing hoe freezing hoe  ,0
16622,  any chick that gets in a fight after the age is a hoe,0
16623,    for every bad bitch there is a nigga who treats them like shit  yet they stay i wanna ,1
16624,  soon as your girl see niggas pouring champagne on bitches ass she should want to leave,0
16625,  you automatically a hoe if somebody calls you one,0
16626,  skin diamond really was the last champion for ebony porn everything else is kinda trash now,0
16627,  forget your typical graduation speech charlie day manages to be hilarious and inspirational in today mifvotd http,0
16628,  since you couldnt keep my dick outa your mouth at least keep my name out of it yall some hoes for real,0
16629,     i can tweet about eating some pussy but the moment a woman tweets about sucking dick she a hoe slut o,0
16630,  wet pussy is the best pussy ,0
16631,  twitter gives bitches unrealistic views of what a relationship is gonna be if yall fight this nigga aint comin to ,0
16632,    what the fuck   killed two birds with one stone zpiiwrdfaj,0
16633,  autographed photo of babe ruth and lou gehrig  new york yankees     ,0
16634,  yall niggas aint low tho yall really be comin at these bitches on here then when they curve u u act like u was playing,0
16635,  or feet    yea i got big hands lol im a big bitch  lol im not gon have small hands ,0
16636,  absolutely perfect day in london suns out gona be a cracker at wembley tonight  yeaaaaahhhh,0
16637,  i wish my parents bought me a car man people bitch about not getting what car they want when they want it and its free,0
16638,  guys who tweet shit to get a bunch of favorites are on the same level as hoes,0
16639,  happy halloween from rick james and charlie murphy haha darkness everybody y,0
16640,  if yoda had a pussy thats what i look like in the morning,0
16641,  dej loaf is trash pure trash,0
16642,  edm music is trash af and annoying,0
16643,  kansas bitch        ,0
16644,  look at all the chicks  follow and tell me he aint got hoes ,0
16645,    i just wanna state for the record that i don have any hoes  ,0
16646,  tat my fucking name on you let em know you love the boy wassup i wonder how many bitches made a mistake that year,0
16647,  when the nigga with the aux cord playin some trash shit ,0
16648,  a quick lesson on the birds and the bees the birds are looming oily sudden the bees are bulbous shrieking hungry,0
16649,   she has cancer  is still killing half you hoes  jus cuz you have cancer dont mea,0
16650,  customers at like you make the prices like no bitch i dont,0
16651,  a lot of bitches like to gamble but not with money they put their emotions feelings and hea on the line,0
16652,  facts  your pussy not that good if niggas had it but none of them are still with u,0
16653,  if you know yo pussy smells like death why tf would you sit there an let a nigga finger you bitches have no shame man,0
16654,  men suppose to accept that they girl look like a piece of shit with no makeup but a ugly nigga can get a look lol ok bitch,0
16655,  some hoes look better without they avi enlarged,0
16656,  why aint no single fathers getting wished a happy mothers day like yall do these bitches on fathers day,0
16657,     everybody loves dej loaf cause thats wifey fuck off kaya dats my bitch,0
16658,   fans are scheduled to meet up at pier on sat  to trash talk and heckle san franciscans be prepared wear,0
16659,   whats good bitch ,0
16660,  chicks wait til their hair is all broken down to go natural in their  but bitch about the young caers fro from bih,0
16661,  asked threeyearold niece why the sun is yellow her reply maybe theres bees in there,0
16662,  bad bitches is the only thing that i like,0
16663,  i think i got da bird flu,0
16664,  comes home late bae was her pussy good me whos  bae oh never mind ,0
16665,   bitch dont nobody care,0
16666,    aye bitch ,0
16667,  just annouced to my hoes who im drafting first round for cuffing season ,0
16668,  original bad bitch ,0
16669,  when you go through her phone and find out she a hoe ,0
16670,  yall we use to have to take pictures on real cameras and upload them hoes through the computer wow,0
16671,  if a bitch talks shit to me im gonna lick my thumb and swipe her eyebrows off,0
16672,  if you get offended by tweets youre a bitch,0
16673,  that bitch is diy gwvanykzoo,0
16674,  the only girls that care about being a guys wcw are hoes,0
16675,  when a bitch says youre broke ,0
16676,  yall fat bitches with small titties look like teddy grahams,0
16677,  tired of little bitches messing with your plants get your own gangster gladys ,0
16678,  tyrone i didnt mean to throw your mixtape in the trash cmon fam rwwvzjuuzk,0
16679,  if you claim macklemore is your favorite rapper im also assuming you watch the wnba on your free time faggot,1
16680,  mimi so proud to be a hoe,0
16681,  when you make a beat with a pencil in class and the teacher says keep making that trash ass beat and ill fail you ht,0
16682,  bend ha over pull ha hair eat her pussy lick her ass,0
16683,  i honestly hate women who bitch  complain about a nigga playing video games when he still makes time for yallthem ,0
16684,  females say have a seat faggot  they feel like they put a bullet in yo head,0
16685,  only way i want a female to cover up if i like her the rest of you hoes i want to see half naked pics on the tl,0
16686,  you can be a good girl all you want and those hoes still gonna get us niggas attention from time to time,1
16687,  just knowing u can still go out and bag some bitches is good enough for me the headace that comes with bagging summ,0
16688,  bitch you scared to let it off  yo daddy wasnt no dawg yo mama had more hea than ya daddy bitch ass,0
16689,  somebody tell these broke bitches  stay in they place ,0
16690,  happy bihday faggot  ,1
16691,  protestors rally to suppo teen facing life sentence in pot brownie case txxnmbpooa smh not for a brownie,0
16692,  bad bitch htown keep it trill yall know yall cant fuck aroundddd,0
16693,  when the lazy eye bitch was tryna put up a front with me ,0
16694,  girls who vapegtgt only faggots say some pussy shit like that i swear,0
16695,  i much prefer this classic blue and yellow rams uniform to anything weve seen since that magical year not even close ,0
16696,  i aint never had a basic bitch never will ,0
16697,  i have no hoes ,0
16698,  democrats to push income inequality as top issue of  charlie baker veers fuher left all in w d,0
16699,  mary had a juicy clam was always good to go little touch of boated man and she began to flow ,0
16700,   nah we still up   all the flat booty bitches asleep yet or nah nope we outchea,0
16701,  just smashed a bottle over buzz head because hes a cunt,0
16702,  when you drop all your hoes for one person and yall dont end up together llvitxwemx,0
16703,   serenading your bitch,0
16704,  these hoes getting dressed up as hoes for halloween just to do what they always do every other night,0
16705,     stick to hockey faggot youre finished,0
16706,  girlfriend  fasho pussy ho  some mo pussy dont lose your fasho pussy tryna get some mo pussy  end up with no p,0
16707,   sometimes females are just fucking retarded bro i swear i just want to kick yall in the ovaries,0
16708,  this dyke is grabbing a handful of imagination ,0
16709,  any song with tyga in it is trash,0
16710,  eddy murphythe first celebrity to be spotted in public with a durag and a white bitch monumental  h,0
16711,  every seth mcfarlene caoon is trash yall love low iq comedy,0
16712,  hoes love exposing other hoes on twitter,0
16713,  i bet its higher than that    do you think all women are hoes not all of us are hoes http,0
16714,  lmao you gotta chill   you bitches still fat,0
16715,  the club promoter tweet fucked another niggas bitch last night lol successful nite you  the tweet  laugh that w,0
16716,  when you sit down and realize you really dont got bitches ,0
16717,  yg threw a pool pay and wore pants with chucks his sole purpose of throwing that pay was to fuck bitches out there,0
16718,  your girls hoe friends gonna gas her to cheat on you a tall nigga with abs sta stroking on her in the club  they ,0
16719,  dont lie to me bitch im giving you my hea,0
16720,  two hoes arguing bout who fucking who for x amount of money lol what,0
16721,  after u finger an asian bitch ,0
16722,  omg you own a microwave fancy bitch,0
16723,  when you cracking jokes on your friend in the bitch take it to far ,0
16724,  when i die on flappy bird hknutfdvjz,0
16725,  after these shows yall bitches imitate n wonder u i say d things i say,0
16726,     idk who gave that bitch my name idk who gave that bitch my name or number  anti captain sav,0
16727,    the last bitch i fucked was a mixed breed ,0
16728,    bitch we rmp fuck who dont like i dont like ,0
16729,  black pussy remind me of roast beef white pussy remind me of cheesecake and mixed girl pussy remind me of apple pie ,0
